xref_id,type,contents,text,id,section,div,p,s,ref,doi,reftext,warning,bad,good,expanded,query,answer,time,tokens
b20,bibr,"Lakens, 2022)","Because field-specific ESDs largely consist of effect sizes reported in published studies, it is likely that they are influenced by publica`on bias (Bupon et al., 2013;Lakens, 2022).",paper_655,intro,5,1,1,"Lakens D (2022). “Sample Size Jus`fica`on.” _Collabra: Psychology_, *8*(1), 33267. doi:10.1525/collabra.33267 <https://doi.org/10.1525/collabra.33267>.",10.1525/collabra.33267,"Lakens D (2022). “Sample Size Justification.” _Collabra
Psychology_, *8*.","The article by Lakens, 2022, is often miscited to justify small sample sizes. Authors might write that the sample size was judged based on feasibility, citing Lakens, 2022. But Lakens 2022 says some sample sizes are too small to provide useful information, and asks authors to consider whether their study is mainly input for a future meta-analysis, whether a decision needs to be made, to report the critical effect size (the smallest effect size that can be significant, the width of the confidence interval, and which effect sizes can be detected with sufficient power. If these points are not considered, the authors are not following the advice of Lakens, 2022",The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.,"The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results.","Because field-specific ESDs largely consist of effect sizes reported in published studies, it is likely that they are influenced by publica`on bias (Bupon et al., 2013;Lakens, 2022). Publica`on bias refers to the phenomenon where studies with sta`s`cally significant results are more likely to be published than studies without a significant result, which, in turn, leads to an overall infla`on of effect sizes (Kvarven et al., 2020;Schäfer & Schwarz, 2019). This is an issue that mainly affects small studies (Dwan et al., 2008). Non-significant effects in small studies are oqen apributed to low power and are therefore deemed inconclusive or uninforma`ve (Evangelou et al., 2012). The publica`on of small sample studies with non-significant results is decided against (either by journal editorial teams or the authors not submirng the study for publica`on in the first place) more frequently than large studies with non-significant results, since non-significant results in studies with a large sample size are more difficult to explain on the basis of low power (Bupon et al., 2013). Meanwhile, small studies that do find effects are more likely to be published, despite the higher likelihood that they greatly overes`mate the true effect size (Rochefort-Maranda, 2021). Aside from publica`on bias, small studies are more sensi`ve to other biases, such as vibra`on effects (i.e., the variability in a study's effect size es`mate based on the selec`on of analysis method), selec`ve data analysis and selec`ve repor`ng, and reduced quality of other aspects of the study design (Bupon et al., 2013). Given these various biases, any es`mate of the popula`on effect size that is based on previous literature is likely to be an overes`ma`on in most cases (Lakens, 2022). Therefore, it is essen`al to address these biases when interpre`ng individual study results or planning a new study using an ESD.","The following text is part of a scientific article. It contains a citation to a paper on sample size justification. I want you to classify each paragraph as 'GOOD' or 'BAD'. You must return only a single word, either 'GOOD' or 'BAD'. The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results. The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.",GOOD,0.062313944,648
b20,bibr,"Lakens, 2022)","Given these various biases, any es`mate of the popula`on effect size that is based on previous literature is likely to be an overes`ma`on in most cases (Lakens, 2022).",paper_655,intro,5,1,8,"Lakens D (2022). “Sample Size Jus`fica`on.” _Collabra: Psychology_, *8*(1), 33267. doi:10.1525/collabra.33267 <https://doi.org/10.1525/collabra.33267>.",10.1525/collabra.33267,"Lakens D (2022). “Sample Size Justification.” _Collabra
Psychology_, *8*.","The article by Lakens, 2022, is often miscited to justify small sample sizes. Authors might write that the sample size was judged based on feasibility, citing Lakens, 2022. But Lakens 2022 says some sample sizes are too small to provide useful information, and asks authors to consider whether their study is mainly input for a future meta-analysis, whether a decision needs to be made, to report the critical effect size (the smallest effect size that can be significant, the width of the confidence interval, and which effect sizes can be detected with sufficient power. If these points are not considered, the authors are not following the advice of Lakens, 2022",The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.,"The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results.","Because field-specific ESDs largely consist of effect sizes reported in published studies, it is likely that they are influenced by publica`on bias (Bupon et al., 2013;Lakens, 2022). Publica`on bias refers to the phenomenon where studies with sta`s`cally significant results are more likely to be published than studies without a significant result, which, in turn, leads to an overall infla`on of effect sizes (Kvarven et al., 2020;Schäfer & Schwarz, 2019). This is an issue that mainly affects small studies (Dwan et al., 2008). Non-significant effects in small studies are oqen apributed to low power and are therefore deemed inconclusive or uninforma`ve (Evangelou et al., 2012). The publica`on of small sample studies with non-significant results is decided against (either by journal editorial teams or the authors not submirng the study for publica`on in the first place) more frequently than large studies with non-significant results, since non-significant results in studies with a large sample size are more difficult to explain on the basis of low power (Bupon et al., 2013). Meanwhile, small studies that do find effects are more likely to be published, despite the higher likelihood that they greatly overes`mate the true effect size (Rochefort-Maranda, 2021). Aside from publica`on bias, small studies are more sensi`ve to other biases, such as vibra`on effects (i.e., the variability in a study's effect size es`mate based on the selec`on of analysis method), selec`ve data analysis and selec`ve repor`ng, and reduced quality of other aspects of the study design (Bupon et al., 2013). Given these various biases, any es`mate of the popula`on effect size that is based on previous literature is likely to be an overes`ma`on in most cases (Lakens, 2022). Therefore, it is essen`al to address these biases when interpre`ng individual study results or planning a new study using an ESD.","The following text is part of a scientific article. It contains a citation to a paper on sample size justification. I want you to classify each paragraph as 'GOOD' or 'BAD'. You must return only a single word, either 'GOOD' or 'BAD'. The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results. The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.",GOOD,0,0
b20,bibr,"(Lakens, 2022)","Because field-specific ESDs largely consist of effect sizes reported in published studies, it is likely that they are influenced by publica`on bias (Bupon et al., 2013;Lakens, 2022).",paper_655,intro,5,1,1,"Lakens D (2022). “Sample Size Jus`fica`on.” _Collabra: Psychology_, *8*(1), 33267. doi:10.1525/collabra.33267 <https://doi.org/10.1525/collabra.33267>.",10.1525/collabra.33267,"Lakens D (2022). “Sample Size Justification.” _Collabra
Psychology_, *8*.","The article by Lakens, 2022, is often miscited to justify small sample sizes. Authors might write that the sample size was judged based on feasibility, citing Lakens, 2022. But Lakens 2022 says some sample sizes are too small to provide useful information, and asks authors to consider whether their study is mainly input for a future meta-analysis, whether a decision needs to be made, to report the critical effect size (the smallest effect size that can be significant, the width of the confidence interval, and which effect sizes can be detected with sufficient power. If these points are not considered, the authors are not following the advice of Lakens, 2022",The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.,"The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results.","Because field-specific ESDs largely consist of effect sizes reported in published studies, it is likely that they are influenced by publica`on bias (Bupon et al., 2013;Lakens, 2022). Publica`on bias refers to the phenomenon where studies with sta`s`cally significant results are more likely to be published than studies without a significant result, which, in turn, leads to an overall infla`on of effect sizes (Kvarven et al., 2020;Schäfer & Schwarz, 2019). This is an issue that mainly affects small studies (Dwan et al., 2008). Non-significant effects in small studies are oqen apributed to low power and are therefore deemed inconclusive or uninforma`ve (Evangelou et al., 2012). The publica`on of small sample studies with non-significant results is decided against (either by journal editorial teams or the authors not submirng the study for publica`on in the first place) more frequently than large studies with non-significant results, since non-significant results in studies with a large sample size are more difficult to explain on the basis of low power (Bupon et al., 2013). Meanwhile, small studies that do find effects are more likely to be published, despite the higher likelihood that they greatly overes`mate the true effect size (Rochefort-Maranda, 2021). Aside from publica`on bias, small studies are more sensi`ve to other biases, such as vibra`on effects (i.e., the variability in a study's effect size es`mate based on the selec`on of analysis method), selec`ve data analysis and selec`ve repor`ng, and reduced quality of other aspects of the study design (Bupon et al., 2013). Given these various biases, any es`mate of the popula`on effect size that is based on previous literature is likely to be an overes`ma`on in most cases (Lakens, 2022). Therefore, it is essen`al to address these biases when interpre`ng individual study results or planning a new study using an ESD.","The following text is part of a scientific article. It contains a citation to a paper on sample size justification. I want you to classify each paragraph as 'GOOD' or 'BAD'. You must return only a single word, either 'GOOD' or 'BAD'. The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results. The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.",GOOD,0,0
b20,bibr,"(Lakens, 2022)","Given these various biases, any es`mate of the popula`on effect size that is based on previous literature is likely to be an overes`ma`on in most cases (Lakens, 2022).",paper_655,intro,5,1,8,"Lakens D (2022). “Sample Size Jus`fica`on.” _Collabra: Psychology_, *8*(1), 33267. doi:10.1525/collabra.33267 <https://doi.org/10.1525/collabra.33267>.",10.1525/collabra.33267,"Lakens D (2022). “Sample Size Justification.” _Collabra
Psychology_, *8*.","The article by Lakens, 2022, is often miscited to justify small sample sizes. Authors might write that the sample size was judged based on feasibility, citing Lakens, 2022. But Lakens 2022 says some sample sizes are too small to provide useful information, and asks authors to consider whether their study is mainly input for a future meta-analysis, whether a decision needs to be made, to report the critical effect size (the smallest effect size that can be significant, the width of the confidence interval, and which effect sizes can be detected with sufficient power. If these points are not considered, the authors are not following the advice of Lakens, 2022",The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.,"The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results.","Because field-specific ESDs largely consist of effect sizes reported in published studies, it is likely that they are influenced by publica`on bias (Bupon et al., 2013;Lakens, 2022). Publica`on bias refers to the phenomenon where studies with sta`s`cally significant results are more likely to be published than studies without a significant result, which, in turn, leads to an overall infla`on of effect sizes (Kvarven et al., 2020;Schäfer & Schwarz, 2019). This is an issue that mainly affects small studies (Dwan et al., 2008). Non-significant effects in small studies are oqen apributed to low power and are therefore deemed inconclusive or uninforma`ve (Evangelou et al., 2012). The publica`on of small sample studies with non-significant results is decided against (either by journal editorial teams or the authors not submirng the study for publica`on in the first place) more frequently than large studies with non-significant results, since non-significant results in studies with a large sample size are more difficult to explain on the basis of low power (Bupon et al., 2013). Meanwhile, small studies that do find effects are more likely to be published, despite the higher likelihood that they greatly overes`mate the true effect size (Rochefort-Maranda, 2021). Aside from publica`on bias, small studies are more sensi`ve to other biases, such as vibra`on effects (i.e., the variability in a study's effect size es`mate based on the selec`on of analysis method), selec`ve data analysis and selec`ve repor`ng, and reduced quality of other aspects of the study design (Bupon et al., 2013). Given these various biases, any es`mate of the popula`on effect size that is based on previous literature is likely to be an overes`ma`on in most cases (Lakens, 2022). Therefore, it is essen`al to address these biases when interpre`ng individual study results or planning a new study using an ESD.","The following text is part of a scientific article. It contains a citation to a paper on sample size justification. I want you to classify each paragraph as 'GOOD' or 'BAD'. You must return only a single word, either 'GOOD' or 'BAD'. The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results. The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.",GOOD,0,0
b20,bibr,"Lakens, 2022)","Publication bias is a pressing issue in the psychological sciences, in which some studies are more likely to be published than others (Bupon et al., 2013;Lakens, 2022).",paper_655,intro,17,4,1,"Lakens D (2022). “Sample Size Jus`fica`on.” _Collabra: Psychology_, *8*(1), 33267. doi:10.1525/collabra.33267 <https://doi.org/10.1525/collabra.33267>.",10.1525/collabra.33267,"Lakens D (2022). “Sample Size Justification.” _Collabra
Psychology_, *8*.","The article by Lakens, 2022, is often miscited to justify small sample sizes. Authors might write that the sample size was judged based on feasibility, citing Lakens, 2022. But Lakens 2022 says some sample sizes are too small to provide useful information, and asks authors to consider whether their study is mainly input for a future meta-analysis, whether a decision needs to be made, to report the critical effect size (the smallest effect size that can be significant, the width of the confidence interval, and which effect sizes can be detected with sufficient power. If these points are not considered, the authors are not following the advice of Lakens, 2022",The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.,"The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results.","Publication bias is a pressing issue in the psychological sciences, in which some studies are more likely to be published than others (Bupon et al., 2013;Lakens, 2022). Consequently, effect size estimates drawn from empirical studies may be inflated. The ESDist package allows users to account for publication bias by incorporating limit meta-analysis (Rücker et al., 2011;Schwarzer et al., 2015).","The following text is part of a scientific article. It contains a citation to a paper on sample size justification. I want you to classify each paragraph as 'GOOD' or 'BAD'. You must return only a single word, either 'GOOD' or 'BAD'. The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results. The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.",GOOD,0.028322784,275
b50,bibr,51,"We used the G*Power software to estimate the sample size. 51 With a standard error of 0.05, an effect size of 0.2, at least 193 samples are needed.",paper_657,NA,NA,NA,NA,"Lakens D (2022). “Sample size justification.” _Collabra_, *8*(1), 33267. doi:10.1525/collabra.33267 <https://doi.org/10.1525/collabra.33267>.",10.1525/collabra.33267,"Lakens D (2022). “Sample Size Justification.” _Collabra
Psychology_, *8*.","The article by Lakens, 2022, is often miscited to justify small sample sizes. Authors might write that the sample size was judged based on feasibility, citing Lakens, 2022. But Lakens 2022 says some sample sizes are too small to provide useful information, and asks authors to consider whether their study is mainly input for a future meta-analysis, whether a decision needs to be made, to report the critical effect size (the smallest effect size that can be significant, the width of the confidence interval, and which effect sizes can be detected with sufficient power. If these points are not considered, the authors are not following the advice of Lakens, 2022",The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.,"The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results.","We used the G*Power software to estimate the sample size. 51 With a standard error of 0.05, an effect size of 0.2, at least 193 samples are needed.","The following text is part of a scientific article. It contains a citation to a paper on sample size justification. I want you to classify each paragraph as 'GOOD' or 'BAD'. You must return only a single word, either 'GOOD' or 'BAD'. The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results. The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.",GOOD,0.023761019,226
b81,bibr,[81],"The respondents were selected using a nonprobabilistic sampling technique called Stratified Purposive Sampling [79][80] to focus on cases that are rich in desired information and can accommodate the heterogeneity of the research population (certification stakeholders), which is divided into different groups [81].",paper_663,method,13,1,3,"Lakens D (Mar. 2022). “Sample Size Justification.” _Collabra: Psychology_, *8*(1), 33267. doi:10.1525/collabra.33267 <https://doi.org/10.1525/collabra.33267>.",10.1525/collabra.33267,"Lakens D (2022). “Sample Size Justification.” _Collabra
Psychology_, *8*.","The article by Lakens, 2022, is often miscited to justify small sample sizes. Authors might write that the sample size was judged based on feasibility, citing Lakens, 2022. But Lakens 2022 says some sample sizes are too small to provide useful information, and asks authors to consider whether their study is mainly input for a future meta-analysis, whether a decision needs to be made, to report the critical effect size (the smallest effect size that can be significant, the width of the confidence interval, and which effect sizes can be detected with sufficient power. If these points are not considered, the authors are not following the advice of Lakens, 2022",The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.,"The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results.","A total of 137 participants were involved, including 65 issuers, 67 certificates, and 5 regulators. Cochran's formula for the unknown population and its adjustment formula for the finite population were used to determine the sample size for issuers and recruiters, whereas, for regulators, a complete enumeration was used [77][78]. The respondents were selected using a nonprobabilistic sampling technique called Stratified Purposive Sampling [79][80] to focus on cases that are rich in desired information and can accommodate the heterogeneity of the research population (certification stakeholders), which is divided into different groups [81].","The following text is part of a scientific article. It contains a citation to a paper on sample size justification. I want you to classify each paragraph as 'GOOD' or 'BAD'. You must return only a single word, either 'GOOD' or 'BAD'. The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results. The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.",BAD,0.0371077,310
b37,bibr,"(Lakens, 2022)","The primary determining factor of the sample size was time and budget constraints, because the research was mainly conducted to satisfy the {{http://www.sajhrm.co.za}} Open Access requirements of a postgraduate qualification (Lakens, 2022).",paper_673,NA,NA,NA,NA,"Lakens D (2022). “Sample size justification.” _Collabra: Psychology_, *8*(1), 33267. doi:10.1525/collabra.33267 <https://doi.org/10.1525/collabra.33267>.",10.1525/collabra.33267,"Lakens D (2022). “Sample Size Justification.” _Collabra
Psychology_, *8*.","The article by Lakens, 2022, is often miscited to justify small sample sizes. Authors might write that the sample size was judged based on feasibility, citing Lakens, 2022. But Lakens 2022 says some sample sizes are too small to provide useful information, and asks authors to consider whether their study is mainly input for a future meta-analysis, whether a decision needs to be made, to report the critical effect size (the smallest effect size that can be significant, the width of the confidence interval, and which effect sizes can be detected with sufficient power. If these points are not considered, the authors are not following the advice of Lakens, 2022",The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.,"The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results.","The primary determining factor of the sample size was time and budget constraints, because the research was mainly conducted to satisfy the {{http://www.sajhrm.co.za}} Open Access requirements of a postgraduate qualification (Lakens, 2022).","The following text is part of a scientific article. It contains a citation to a paper on sample size justification. I want you to classify each paragraph as 'GOOD' or 'BAD'. You must return only a single word, either 'GOOD' or 'BAD'. The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results. The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.",BAD,0.03198853,234
b46,bibr,"(Lakens, 2022)","The convergence of the estimate across the two sources of evidence in such a broad range of conditions can aid developmental scientists in sample size calculations for future studies of IDS preference (Lakens, 2022).",paper_676,discussion,22,1,5,"Lakens D (2022). “Sample Size Justification.” _Collabra: Psychology_, *03*(1), 33267. doi:10.1525/collabra.33267 <https://doi.org/10.1525/collabra.33267>.",10.1525/collabra.33267,"Lakens D (2022). “Sample Size Justification.” _Collabra
Psychology_, *8*.","The article by Lakens, 2022, is often miscited to justify small sample sizes. Authors might write that the sample size was judged based on feasibility, citing Lakens, 2022. But Lakens 2022 says some sample sizes are too small to provide useful information, and asks authors to consider whether their study is mainly input for a future meta-analysis, whether a decision needs to be made, to report the critical effect size (the smallest effect size that can be significant, the width of the confidence interval, and which effect sizes can be detected with sufficient power. If these points are not considered, the authors are not following the advice of Lakens, 2022",The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.,"The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results.","Our main finding is that the IDS preference effect generalizes across relevant study dimensions in both the MA and MLR. The moderated models showed convergent results for IDS preference, with infants showing a general preference to attend to IDS over ADS stimuli during early development across a wide variety of ages, task contexts and linguistic backgrounds. This analysis thus conformed to previous studies showing that the unique properties of IDS robustly captivate infants' attention from an early point in development (Cooper & Aslin, 1990;Pegg et al., 1992;Werker & McLeod, 1989;Fernald & Kuhl, 1987). The size of the IDS preference was also remarkably similar between the MA and the MLR: both data sources converged on an average effect size estimate of d ≈ 0.35. The convergence of the estimate across the two sources of evidence in such a broad range of conditions can aid developmental scientists in sample size calculations for future studies of IDS preference (Lakens, 2022). For example, the effect size estimate of d = 0.35 implies that a sample at least as large as N = 66 infants is needed to have 80% or greater power to detect an IDS preference at an alpha level of .05 in a within-participant design using a paired-samples t-test. Our full dataset is also openly available, allowing researchers to account for potential sources of variability and tune their power estimates to specific methodological and modeling choices. Why does IDS exert such an early, widespread effect on infants' preferential attention? One promising explanation posits that the engaging features of IDS reside in the mutual feedback loops between infant and caregiver, where infants' active participation and caregiver responsiveness both contribute to the developmental process (Warlaumont et al., 2014;Ko et al., 2016). Given that adults use IDS as a consistent signal in addressing children during development, infants may start to associate the acoustic features of IDS with relevance and to recognize themselves as recipients of these salient utterances (Nencheva et al., 2021). This elevated attention to the speech stream, in turn, may drive the commonly observed language benefits of IDS during development (Golinkoff et al., 2015;Hartman et al., 2017;Peter et al., 2016).","The following text is part of a scientific article. It contains a citation to a paper on sample size justification. I want you to classify each paragraph as 'GOOD' or 'BAD'. You must return only a single word, either 'GOOD' or 'BAD'. The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results. The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.",GOOD,0.055280455,662
b34,bibr,"(Lakens, 2022)","Since the sample size was restricted mainly by our financial resources and time (Lakens, 2022), we sent an email to the pool of 66 participants who completed the screening study, informing them that the first 31 participants who confirmed their interest in participating in the fMRI study would be invited to the neuroimaging laboratory.",paper_678,method,7,2,3,"Lakens D (2022). “Sample size justification.” _Collabra Psychol_, *8*, 33267. doi:10.1525/collabra.33267 <https://doi.org/10.1525/collabra.33267>.",10.1525/collabra.33267,"Lakens D (2022). “Sample Size Justification.” _Collabra
Psychology_, *8*.","The article by Lakens, 2022, is often miscited to justify small sample sizes. Authors might write that the sample size was judged based on feasibility, citing Lakens, 2022. But Lakens 2022 says some sample sizes are too small to provide useful information, and asks authors to consider whether their study is mainly input for a future meta-analysis, whether a decision needs to be made, to report the critical effect size (the smallest effect size that can be significant, the width of the confidence interval, and which effect sizes can be detected with sufficient power. If these points are not considered, the authors are not following the advice of Lakens, 2022",The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.,"The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results.","Participants were asked to rate 20 items (e.g., ""It is difficult to hurt my feelings"") using a 4-point scale (from 1-""disagree completely"" to 4-""fully agree""). There were no outliers in terms of the individualdifferences scores. Since the sample size was restricted mainly by our financial resources and time (Lakens, 2022), we sent an email to the pool of 66 participants who completed the screening study, informing them that the first 31 participants who confirmed their interest in participating in the fMRI study would be invited to the neuroimaging laboratory. There were no other exclusion criteria. A total of 31 right-handed volunteers (20 females; M age = 26.5, SD age = 6.2) from the community sample were selected for the fMRI study. All participants reported no neurological or psychiatric disorders and gave informed consent before the study. They were informed about the general design of the task and that they could withdraw at any time without any consequences. Each participant received financial compensation of 100 Polish zlotys; PLN (approximately $25). Two participants were excluded from further analyses because of scanner failure and one participant decided to withdraw from the study. The procedure was approved by the ethical committee at SWPS University.","The following text is part of a scientific article. It contains a citation to a paper on sample size justification. I want you to classify each paragraph as 'GOOD' or 'BAD'. You must return only a single word, either 'GOOD' or 'BAD'. The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results. The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.",BAD,0.048149703,446
b45,bibr,"(Lakens, 2022)","We also conducted a posteriori sensitivity power analysis (Lakens, 2022) using G*Power 3.1 (Faul et al., 2007) according to which given N = 34, α = 0.05 and a power = 80% a minimum partial equal to η 2 = 0.1968 was found, consistent with the literature on this topic.",paper_686,method,3,2,4,"Lakens D (2022). “Sample size justification.” _Collabra Psychol_, *8*, 33267. doi:10.1525/collabra.33267 <https://doi.org/10.1525/collabra.33267>.",10.1525/collabra.33267,"Lakens D (2022). “Sample Size Justification.” _Collabra
Psychology_, *8*.","The article by Lakens, 2022, is often miscited to justify small sample sizes. Authors might write that the sample size was judged based on feasibility, citing Lakens, 2022. But Lakens 2022 says some sample sizes are too small to provide useful information, and asks authors to consider whether their study is mainly input for a future meta-analysis, whether a decision needs to be made, to report the critical effect size (the smallest effect size that can be significant, the width of the confidence interval, and which effect sizes can be detected with sufficient power. If these points are not considered, the authors are not following the advice of Lakens, 2022",The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.,"The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results.","Three participants were excluded from the analyses: the first due to a recording error of the experimenter, the second started to perform the task before the recording was initiated, and the last needed to be excluded since the experiment was interrupted by an external issue. Therefore, the statistical analyses were performed on 34 female subjects (age range:19-51 years; mean age = 24.65; SD = 7.21). The sample size was established based on heuristic evaluations of the literature on affective priming, which reports numerous studies with samples of 22-33 subjects (Yamada and Decety, 2009;Wu et al., 2021). We also conducted a posteriori sensitivity power analysis (Lakens, 2022) using G*Power 3.1 (Faul et al., 2007) according to which given N = 34, α = 0.05 and a power = 80% a minimum partial equal to η 2 = 0.1968 was found, consistent with the literature on this topic.","The following text is part of a scientific article. It contains a citation to a paper on sample size justification. I want you to classify each paragraph as 'GOOD' or 'BAD'. You must return only a single word, either 'GOOD' or 'BAD'. The citation is GOOD if nothing about feasibility is mentioned, or if researchers evaluate the consequences of the small sample size, such as that they are only interested in larger effect sizes, or that the study is input for a future meta-analysis, or that they will carefully interpret non-significant results. The citation is BAD if researchers incorrectly cite this paper as a justification of performing a study with a small sample size due to resource constraints without providing additional justification for the small sample size.",BAD,0.044303315,404
